target_id	length	eff_length	est_counts	tpm
YDL176W	2127	1928	1537	14.7706
YDR487C	627	428	6815	295.02
YLR346C	306	107.022	66	11.4262
YIL135C	1311	1112	1525	25.4094
YLR209C	936	737	1811	45.5282
YOR084W	1164	965	745	14.304
YOL166W-A	156	13.8921	0	0
YPR028W	543	344	11312	609.272
YIL115W-A	372	173	1	0.107099
YLR093C	762	563	2802	92.2125
YLR342W	5631	5432	42286.9	144.237
YEL061C	3003	2804	3436	22.7041
YLR254C	570	371	636	31.7624
YKL049C	690	491	1015	38.3014
YBR091C	330	131.001	388	54.8766
YOR166C	1377	1178	2008	31.5826
YHR166C	1881	1682	1170	12.8881
YLR277C	2340	2141	2466	21.3406
YLR154W-C	375	176	4	0.421092
YPL089C	2031	1832	2272	22.978
YNL167C	1944	1745	2516	26.7144
YNL006W	912	713	1670	43.3967
YKL156W	249	53.2273	5166	1798.25
YFR052W	825	626	5684	168.232
YFL060C	669	470	243.629	9.6042
YGR203W	447	248	299	22.3383
YJR005C-A	282	83.2735	1	0.222496
YGL248W	1110	911	2008	40.839
YLL005C	2607	2408	13	0.100027
YGL228W	1734	1535	7832	94.5354
YOR226C	471	272	4027	274.311
YLR162W-A	189	20.9989	2	1.76467
YPR035W	1113	914	27155	550.47
YMR015C	1617	1418	8307	108.542
YJL169W	369	170	3	0.326966
YFL014W	330	131.001	2608	368.861
YKL078W	2208	2009	2921	26.939
YDR155C	489	290	37518.4	2397.05
YER074W-A	258	60.8345	734	223.551
YDL076C	885	686	1363	36.813
YFL029C	1107	908	1231	25.119
YOR193W	1131	932	587	11.6695
YGL194C-A	243	48.5146	212	80.9642
YKR075W-A	270	71.7636	0	0
YGR201C	678	479	548	21.197
YJL051W	2469	2270	1704	13.9083
YHR049W	732	533	4936	171.584
YIL163C	354	155	9	1.07582
YBL039W-B	180	18.5798	42	41.8831
YDR420W	5409	5210	3672	13.0585
YDL197C	1578	1379	1091	14.6585
YNL089C	477	278	5	0.333239
YCR024C	1479	1280	806	11.6669
YER086W	1731	1532	18052	218.322
YMR289W	1125	926	2511	50.2419
YDR186C	2634	2435	6868	52.259
YDR529C	384	185	3088	309.268
YBR072W	645	446	766	31.8217
YDR018C	1191	992	110	2.05452
YPL104W	1977	1778	1627	16.9545
YMR227C	1773	1574	2563	30.1699
YKL026C	504	305	213	12.9393
YML071C	1824	1625	3354	38.2419
YCL024W	3114	2915	2517	15.9983
YNL038W	690	491	1537	57.9992
YOL097W-A	186	20.1432	8	7.35854
YMR218C	3309	3110	2722	16.2165
YGR044C	903	704	2663	70.0856
YOR079C	942	743	1436	35.8093
YOR121C	306	107.022	4	0.692496
YPL223C	507	308	30	1.80468
YKL223W	333	134.001	0	0
YBL073W	312	113.011	0	0
YPL250C	411	212	1072	93.6891
YGL232W	870	671	3493	96.4508
YGL213C	1194	995	3269	60.8726
YKL017C	2052	1853	1636	16.3583
YGL101W	648	449	1900	78.4038
YMR152W	1098	899	2730	56.2643
YBR157C	768	569	704	22.924
YNL083W	1485	1286	1156	16.6551
YMR061W	2034	1835	4936	49.839
YPL117C	867	668	8429	233.792
YGL189C	360	161	42313.6	4869.49
YDR157W	402	203	12	1.09525
YOR311C	873	674	3035	83.4313
YMR293C	1395	1196	837	12.9665
YIR026C	1095	896	3995	82.6112
YCL031C	894	695	6580	175.417
YDR259C	1152	953	305	5.92976
YGL151W	3399	3200	4915	28.4579
YGL042C	306	107.022	1	0.173124
YGL095C	1734	1535	3174	38.3114
YJR093C	984	785	1477	34.8611
YHR096C	1779	1580	63.269	0.741932
YDR488C	1602	1403	1102	14.553
YOR308C	1764	1565	1803	21.3457
YPR169W	1479	1280	6475	93.7259
YBL091C-A	528	329	668	37.6193
YEL051W	771	572	10853	351.547
YPL195W	2799	2600	7075	50.4177
YMR165C	2589	2390	1791	13.8844
YPR010C-A	219	33.0557	148	82.9556
YGR015C	987	788	592	13.9196
YNL067W-B	141	11.8758	0	0
YMR106C	1890	1691	976	10.6939
YBR202W	2538	2339	3786	29.9903
YKL052C	879	680	1710	46.5926
YHR180C-B	105	8.69459	0	0
YPL259C	1428	1229	2250	33.9204
YIR020C	303	104.031	53	9.43936
YKL140W	1647	1448	3072	39.3082
YER087C-A	552	353	6	0.314925
YFL050C	2577	2378	1168.17	9.10176
YMR212C	2349	2150	5546	47.7938
YKR010C	2316	2117	1856	16.2438
YLR448W	531	332	24275.7	1354.77
YNL155W	825	626	3859	114.217
YFR051C	1641	1442	7980	102.534
YLL063C	1425	1226	593	8.96178
YLR005W	1386	1187	2740	42.7691
YGR043C	1002	803	266	6.13756
YBR285W	435	236	33	2.59079
YMR254C	309	110.015	4	0.673654
YKL124W	1740	1541	819	9.84717
YNR007C	933	734	734	18.5281
YLR275W	333	134.001	645	89.1832
YDL022W	1176	977	7038	133.47
YER024W	2772	2573	2395	17.2463
YOL101C	939	740	766	19.179
YAL066W	309	110.015	0	0
YJL183W	1269	1070	5731	99.2377
YBR189W	588	389	67517	3215.83
YJR125C	1227	1028	3482	62.7575
YOL033W	1611	1412	1207	15.8381
YML126C	1476	1277	14430	209.366
YMR069W	858	659	201	5.6512
YLR258W	2118	1919	5247	50.6601
YBL085W	2943	2744	6352	42.89
YMR288W	2916	2717	2895	19.7419
YHR176W	1299	1100	351	5.91214
YOR327C	348	149	2464	306.397
YNR027W	954	755	1911	46.8969
YJR100C	984	785	1417	33.4449
YCR060W	336	137	1082	146.331
YLR130C	1269	1070	8473	146.718
YDR234W	2082	1883	8123	79.9275
YAL062W	1374	1175	235	3.70561
YOR164C	939	740	4838	121.133
YFR032C	870	671	163	4.50086
YBL014C	2685	2486	3379	25.1836
YER148W	723	524	6207	219.473
YLR402W	192	21.9082	60	50.7428
YOR376W-A	156	13.8921	0	0
YBL101C	3354	3155	1256	7.37599
YDR005C	1188	989	1723	32.2789
YHL021C	1398	1199	1929	29.8087
YKR016W	1623	1424	4027	52.3964
YPL232W	873	674	4980	136.899
YPR133C	1233	1034	5035	90.2213
YDL163W	303	104.031	0	0
YPR182W	261	63.4937	301	87.8347
YNL245C	540	341	676	36.7301
YHR074W	2145	1946	5769	54.9272
YPL215W	1008	809	2009	46.011
YIR028W	1908	1709	90	0.975732
YPR170C	336	137	2	0.270482
YDR545W	5391	5192	2802.94	10.0025
YCL059C	951	752	6638	163.55
YAL037W	804	605	217	6.6456
YER003C	1290	1091	11068	187.964
YJL119C	324	125.002	32	4.7431
YML046W	1890	1691	3176	34.799
YOL050C	321	122.003	0	0
YMR085W	1299	1100	132	2.22337
YCR040W	528	329	3.5	0.197107
YCL034W	1065	866	2951	63.1366
YFL039C	1128	929	79259	1580.75
YHR188C	1833	1634	5710	64.7462
YOL080C	870	671	2548	70.3569
YER127W	1074	875	5432	115.022
YPL091W	1452	1253	10682	157.954
YJR090C	3456	3257	3612	20.5475
YJL097W	654	455	3330	135.601
YFL031W	717	518	10519	376.248
YCL011C	1284	1085	10696	182.651
YPL059W	453	254	2289	166.971
YGL050W	822	623	1913	56.8927
YLR164W	507	308	116	6.9781
YDL093W	2232	2033	2746	25.0261
YAL055W	543	344	607	32.6934
YDL174C	1764	1565	4585	54.2819
YMR022W	498	299	1907	118.171
YBR261C	699	500	2542	94.1967
YLR263W	2484	2285	864	7.0058
YBL042C	1920	1721	6056	65.1981
YKL125W	1884	1685	2733	30.0517
YEL034W	474	275	29428.9	1982.77
YHR135C	1617	1418	5220	68.2063
YML112W	891	692	849	22.7317
YDL099W	1026	827	4864	108.973
YGR077C	1770	1571	2129	25.109
YDR285W	2628	2429	834	6.36163
YGR285C	1302	1103	25508	428.48
YDR028C	3045	2846	8151	53.0647
YPL236C	1095	896	646	13.3584
YDR163W	528	329	998	56.2037
YFL025C	3090	2891	2255	14.452
YDR094W	336	137	106.773	14.44
YJR133W	630	431	2315	99.5185
YKL171W	2787	2588	1590	11.3832
YJR073C	621	422	11790	517.644
YPR158W-A	1323	1124	0	0
YKL075C	1353	1154	1868.16	29.9942
YGR134W	3369	3170	2032	11.8767
YPL101W	1371	1172	3327	52.5963
YBL105C	3456	3257	4833	27.4934
YBL025W	438	239	375	29.0712
YLR198C	360	161	19	2.18654
YJR107W	987	788	650	15.2833
YDR434W	1605	1406	4797	63.2142
YKL005C	1785	1586	2506	29.2757
YNL326C	1011	812	1237	28.2256
YOR021C	642	443	4416	184.695
YKR047W	306	107.022	3	0.519372
YIL079C	1083	884	3252	68.1598
YDL041W	354	155	6	0.717215
YDR177W	648	449	4128	170.343
YGL124C	1935	1736	1670	17.8237
YBR183W	951	752	833	20.5238
YNR029C	1290	1091	2675	45.4286
YOL018C	1194	995	1818	33.8533
YAR002W	1620	1421	5847	76.2376
YIL063C	984	785	4132	97.5261
YNL296W	315	116.007	1	0.159715
YDR417C	372	173	3	0.321296
YOR263C	408	209	0	0
YPL010W	570	371	4258	212.648
YER180C	804	605	1114	34.1161
YPR186C	1290	1091	1470	24.9645
YPL079W	483	284	34079.7	2223.35
YHR054W-A	195	22.8744	0	0
YLR030W	792	593	79	2.46833
YHR182W	2358	2159	1486	12.7525
YMR081C	1017	818	49	1.10987
YBR131C-A	90	7.80345	0	0
YHR167W	786	587	759	23.9571
YER137C	447	248	408	30.4816
YBL031W	1017	818	889	20.1362
YLR098C	1947	1748	1091	11.5641
YEL056W	1206	1007	2600	47.8381
YEL066W	540	341	1206	65.5274
YOR056C	1380	1181	6752	105.928
YBL091C	1266	1067	11445	198.738
YEL034C-A	603	404	33	1.51343
YFR033C	444	245	5344	404.139
YGL205W	2247	2048	46	0.416158
YDR194C	1995	1796	10253	105.773
YOR393W	1314	1115	45	0.747769
YHR022C-A	90	7.80345	0	0
YHR165W-A	312	113.011	1	0.16395
YLR300W	1347	1148	35402	571.368
YDR350C	2055	1856	2113	21.0936
YDL173W	888	689	4948	133.058
YMR017W	1194	995	45	0.837953
YMR251W	1101	902	38	0.780561
YDR473C	1410	1211	1912	29.2532
YOR141C	2646	2447	3848	29.1361
YIL088C	1473	1274	4772	69.4002
YDL057W	987	788	453	10.6513
YIR031C	1665	1466	897	11.3367
YKL178C	1413	1214	369	5.63168
YJR161C	1152	953	1089.78	21.1874
YCL025C	1902	1703	2950.14	32.0965
YDL077C	3150	2951	2361	14.8237
YGL096W	831	632	212	6.21511
YNL271C	5862	5663	4899	16.0284
YKR104W	921	722	201	5.15809
YNL270C	1722	1523	98	1.19222
YMR268C	1335	1136	979	15.9674
YGL150C	4470	4271	7750	33.6203
YCR009C	798	599	5887	182.095
YDR030C	1521	1322	774	10.8477
YOR207C	3450	3251	9444	53.8231
YLR053C	327	128.001	6	0.868493
YKL040C	771	572	2417	78.2908
YNL157W	507	308	2524	151.834
YKL057C	3114	2915	6676	42.4334
YLR211C	681	482	494	18.9893
YLR091W	882	683	565	15.327
YML076C	2835	2636	2565	18.029
YNR051C	1548	1349	10016	137.566
YKR007W	555	356	1528	79.5249
YOL157C	1770	1571	321.886	3.79625
YGR284C	933	734	5701	143.908
YDR538W	729	530	780	27.2677
YLR134W	1692	1493	658.358	8.1702
YDR515W	1344	1145	1910	30.9071
YMR311C	690	491	3854	145.432
YBR236C	1311	1112	3000	49.9858
YNL284C	969	770	2841	68.3613
YNL279W	1986	1787	629	6.52163
YKR067W	2232	2033	1685	15.3565
YOR142W-A	1323	1124	0	0
YHR217C	462	263	20.4275	1.43909
YOL025W	1983	1784	1014	10.5311
YJR011C	786	587	532	16.792
YKR082W	3474	3275	7298	41.2879
YDR478W	597	398	566	26.349
YPR132W	438	239	37628.7	2917.1
YGR262C	786	587	1828	57.699
YJL180C	978	779	1327	31.5619
YIR032C	588	389	87	4.14381
YOL142W	723	524	2625	92.8171
YDL079C	1506	1307	170	2.40992
YKR024C	2229	2030	5451	49.752
YDR218C	1272	1073	26	0.448956
YEL059C-A	225	36.3941	75	38.1822
YEL024W	648	449	1773	73.1631
YGR259C	441	242	3	0.229687
YBR142W	2322	2123	9091	79.3399
YLR003C	876	677	3351	91.7098
YJL077C	396	197	22	2.06912
YNL080C	1101	902	2101	43.1568
YJR086W	333	134.001	652	90.1511
YMR011W	1626	1427	5919.14	76.8537
YNL127W	2862	2663	2244	15.6128
YOL150C	312	113.011	29	4.75454
YIL100C-A	339	140	15	1.98515
YCL051W	1752	1553	1938	23.1213
YGL183C	660	461	49	1.96936
YMR103C	363	164	168	18.98
YBR099C	384	185	36	3.60546
YMR177W	1533	1334	1986	27.5838
YBR212W	2019	1820	2490	25.3488
YLR157C-A	1323	1124	3.35674e-08	5.53326e-10
YOR291W	4419	4220	3353	14.7215
YKL131W	522	323	4	0.22945
YJL218W	591	392	228	10.7765
YGL069C	465	266	13	0.905507
YPL130W	672	473	42	1.6452
YCL009C	930	731	11702	296.601
YBL072C	603	404	68164	3126.1
YCR052W	1452	1253	3155	46.6529
YDL133C-A	78	7.21013	0	0
YAL053W	2352	2153	6168	53.0799
YKL060C	1080	881	475601	10002.2
YPR058W	924	725	3063	78.2779
YGL112C	1551	1352	4856	66.5475
YBR185C	837	638	1110	32.2353
YGL019W	837	638	4171	121.129
YHR183W	1470	1271	42736	622.986
YBR156C	2097	1898	1167	11.3921
YIL013C	4236	4037	580	2.66195
YMR272W-B	108	8.89686	0	0
YOR368W	1206	1007	872	16.0442
YGR258C	3096	2897	2827	18.0804
YKL084W	351	152	533	64.9701
YGR008C	255	58.2335	1143	363.666
YDR534C	1587	1388	159	2.12245
YPL006W	3513	3314	3797	21.2284
YFR054C	579	380	28	1.36523
YKL003C	396	197	888	83.5174
YNL191W	1074	875	1636	34.6422
YJL116C	1014	815	320	7.27482
YOL067C	534	335	678	37.4986
YLL058W	1728	1529	1219	14.7716
YLR370C	537	338	2977	163.189
YHR063W-A	336	137	2	0.270482
YDL121C	450	251	2586	190.891
YDR526C	471	272	1	0.0681179
YMR187C	1296	1097	904	15.2683
YOR220W	798	599	1554	48.0678
YLR100W	1044	845	4945	108.428
YIL111W	456	257	1903	137.194
YMR098C	1839	1640	1998	22.5726
YKL169C	384	185	7	0.701062
YCR069W	957	758	2797	68.3681
YKL004W	1206	1007	5666	104.25
YGL106W	450	251	4097	302.428
YDL047W	936	737	3675	92.3889
YLR241W	2349	2150	4312	37.1595
YOL031C	1266	1067	2997	52.0418
YKL077W	1179	980	8257	156.108
YIR006C	4443	4244	7339	32.0399
YOR119C	1455	1256	3699	54.5663
YER053C	903	704	2437	64.1376
YKL053C-A	261	63.4937	458	133.649
YDR292C	1866	1667	7375	81.9703
YLR101C	396	197	0	0
YNL076W	1755	1556	2581	30.7332
YOL127W	429	230	56753	4571.84
YKL207W	762	563	5112	168.233
YJR114W	393	194	1	0.0955055
YOR257W	486	287	1390	89.7352
YJR045C	1965	1766	29002	304.276
YBL023C	2607	2408	2564	19.7284
YHR151C	1581	1382	1584	21.2362
YEL009C-A	408	209	8	0.709208
YDL236W	939	740	6191	155.01
YCL065W	369	170	0	0
YJL042W	4197	3998	3406	15.7845
YER051W	1479	1280	1133	16.4002
YCL012C	405	206	421	37.8656
YML081W	3756	3557	6382	33.2432
YPR075C	1083	884	4190	87.8197
YEL057C	702	503	42	1.54707
YNL175C	1212	1013	9696	177.343
YIL041W	981	782	6766	160.308
YIL030C	3960	3761	8482	41.7854
YNL332W	1023	824	64.8331	1.4578
YOR215C	558	359	1762	90.9372
YBR199W	1395	1196	7582	117.458
YIL134W	936	737	713	17.9247
YGL041W-A	465	266	1080	75.2267
YCR108C	192	21.9082	0.534359	0.451914
YDR145W	1620	1421	5613	73.1865
YER069W	2592	2393	13824	107.034
YPR203W	309	110.015	179.275	30.1923
YNL086W	309	110.015	264	44.4612
YOL052C	1191	992	3641	68.0047
YBL010C	843	644	828	23.8218
YPR177C	372	173	1	0.107099
YER148W-A	579	380	0	0
YOL103W-A	1323	1124	1.28454e-07	2.11744e-09
YDL001W	1293	1094	1498	25.3702
YBR056W	1506	1307	3401	48.2127
YMR305C	1170	971	18851	359.704
YOR310C	1536	1337	21236.4	294.293
YOR273C	1980	1781	2785	28.9729
YOR294W	612	413	5149	230.995
YMR038C	750	551	5701	191.703
YDR542W	363	164	0	0
YJL020W-A	258	60.8345	0	0
YGL012W	1422	1223	16249	246.167
YBL054W	1578	1379	5181	69.6112
YKR053C	1215	1016	242	4.41318
YLR412C-A	207	27.3759	2	1.3536
YJL007C	315	116.007	0	0
YOR133W	2529	2330	94294.3	749.824
YKL138C-A	210	28.6775	415	268.125
YML057W	1815	1616	2144	24.5818
YJR160C	1809	1610	12.4548	0.143332
YFL049W	1872	1673	2656	29.4145
YPR002C-A	198	23.9008	160.102	124.112
YCR005C	1383	1184	5808	90.8877
YML028W	591	392	47640	2251.73
YBL076C	3219	3020	50096	307.345
YJR120W	351	152	188	22.9163
YGR064W	369	170	25	2.72471
YGR107W	450	251	18	1.32871
YEL074W	339	140	55	7.27887
YGL032C	264	66.2053	2122	593.858
YHR175W-A	150	13.0193	0	0
YBR070C	714	515	1152	41.4453
YNL116W	1569	1370	1327	17.9465
YIL010W	648	449	1297	53.5209
YOL060C	2121	1922	2912	28.0717
YOL054W	1221	1022	2080	37.7088
YML094C-A	402	203	2	0.182542
YGL154C	819	620	726	21.6958
YCR099C	468	269	165	11.3648
YPL274W	1764	1565	6570	77.7823
YGL191W	390	191	2629	255.028
YMR093W	1542	1343	5540	76.43
YOL027C	1722	1523	7538	91.7036
YJL208C	990	791	2672	62.5878
YJL214W	1710	1511	30	0.367864
YIL161W	708	509	1122	40.8418
YDR132C	1488	1289	837	12.031
YAL029C	4416	4217	8769	38.528
YAR053W	297	98.0609	14	2.64522
YER177W	804	605	38322.7	1173.63
YJL086C	369	170	20	2.17977
YHR028W-A	321	122.003	1	0.151865
YNL158W	597	398	858	39.9424
YOR224C	441	242	6384	488.773
YGR233C	3537	3338	2055	11.4066
YNL026W	1455	1256	2710	39.9769
YPR179C	1968	1769	2248	23.545
YER019W	1434	1235	2294	34.4157
YLR015W	1518	1319	2242	31.4935
YMR141C	309	110.015	2	0.336827
YIL091C	2166	1967	7171	67.5469
YDL009C	324	125.002	2	0.296444
YDR052C	2115	1916	4468	43.2064
YGL110C	1875	1676	2584	28.5659
YGL230C	444	245	22	1.66374
YLR311C	348	149	7	0.870446
YNR005C	405	206	0	0
YHL011C	963	764	8590	208.319
YDR051C	1005	806	2714	62.3885
YOR370C	1812	1613	7599	87.2875
YKL031W	414	215	17	1.46501
YPR158W-B	5271	5072	11905.1	43.4894
YBR120C	489	290	429	27.4088
YDR397C	441	242	1412	108.106
YFL011W	1641	1442	16	0.205582
YMR084W	789	590	39	1.22474
YIL177C	5277	5078	32.3136	0.117902
YHR210C	1026	827	145	3.24857
YHL048W	1146	947	641.378	12.5486
YHL002W	1359	1160	3116	49.7702
YBR089C-A	300	101.044	2195	402.49
YGR274C	3201	3002	4422	27.2922
YFL007W	6432	6233	7685	22.8442
YOR181W	1902	1703	1583	17.2225
YPR185W	2217	2018	2602	23.89
YGR280C	816	617	5695	171.017
YML114C	1533	1334	1927	26.7643
YJL225C	5277	5078	6124.07	22.3448
YDR153C	1236	1037	3174	56.7098
YLR244C	1164	965	11688	224.41
YLR329W	795	596	63	1.9585
YDR229W	1362	1163	1998	31.8307
YIR001C	753	554	1950	65.2161
YFR056C	369	170	0	0
YDR321W	1146	947	8985	175.792
YHR029C	885	686	3777	102.012
YFL037W	1374	1175	21371	336.99
YNL170W	396	197	10	0.940511
YOL091W	1830	1631	282	3.2035
YKR042W	1098	899	31940	658.272
YER145C-A	438	239	1	0.0775233
YDL007C-A	258	60.8345	0	0
YDL031W	2988	2789	12241	81.3202
YBR148W	1830	1631	223	2.53327
YGL123C-A	231	40.0835	14	6.47132
YIL071W-A	477	278	4	0.266591
YLR246W	1080	881	814	17.119
YJL140W	666	467	5033	199.683
YDR169C-A	150	13.0193	0	0
YML019W	999	800	2668	61.7911
YOR157C	786	587	4423	139.608
YLR347W-A	141	11.8758	0	0
YOR363C	2991	2792	2022	13.4182
YJL223C	363	164	2.84425	0.321332
YEL048C	459	260	332	23.6589
YBL080C	1626	1427	911	11.8284
YNL034W	1839	1640	15.4545	0.174599
YJR001W	1809	1610	5666	65.205
YMR182W-A	87	7.64624	0	0
YGR161W-B	5313	5114	12100.4	43.8397
YPL248C	2646	2447	188	1.42349
YER030W	462	263	4198	295.744
YER027C	1254	1055	3099	54.4251
YER175W-A	165	15.3999	4	4.81252
YFR001W	615	416	3912	174.235
YDL242W	354	155	2	0.239072
YIL075C	2838	2639	22246	156.186
YJL104W	450	251	2382	175.832
YGL254W	900	701	940	24.845
YGL201C	3054	2855	3696	23.9859
YGR165W	1038	839	2162	47.7445
YDL075W	342	143	33683	4364.2
YMR324C	243	48.5146	0	0
YKL087C	675	476	1496	58.2311
YGR228W	345	146	4	0.507618
YDL187C	330	131.001	22	3.11156
YCR046C	510	311	1018	60.6481
YDR468C	675	476	1725	67.1448
YNR012W	1506	1307	3886	55.088
YHL012W	1482	1283	63	0.909796
YEL039C	342	143	123	15.9367
Q0080	147	12.6175	0	0
YDR250C	276	77.4659	1	0.239177
YOR268C	399	200	0	0
YDL144C	1071	872	2521	53.5656
YLR200W	345	146	1639	207.996
YGL247W	594	395	662	31.0521
YIL133C	600	401	43627	2015.77
YGR286C	1128	929	3373	67.2714
YNR006W	1869	1670	2285	25.3513
YJR136C	1266	1067	1267	22.001
YNL124W	1479	1280	3056	44.2357
YJR079W	330	131.001	5	0.707173
YAL005C	1929	1730	37725.5	404.035
YDL158C	309	110.015	26	4.37875
YNR047W	2682	2483	654	4.88013
YOL037C	354	155	3	0.358608
YPL131W	894	695	126583	3374.59
YHR123W	1176	977	4223	80.086
YIL092W	1902	1703	1183	12.8706
YJR025C	534	335	5030	278.197
YKL224C	372	173	0	0
YBL002W	396	197	13989	1315.68
YLR224W	1110	911	3210	65.2855
YHL010C	1758	1559	983	11.6825
YPL016W	3945	3746	2383	11.7865
YOR174W	855	656	1402	39.5981
YOR143C	960	761	1592	38.7604
YLL032C	2478	2279	1838	14.9428
YHR070W	1500	1301	2574	36.6574
YER122C	1482	1283	11955	172.645
YDR184C	885	686	3147	84.9968
YCR075C	783	584	738	23.4139
YHR147C	645	446	1529	63.5188
YPR012W	255	58.2335	6	1.90901
YJR074W	657	458	3092	125.085
YOR048C	3021	2822	6289	41.2909
YPL162C	822	623	827	24.595
YHL041W	450	251	2	0.147634
YNL295W	1575	1376	1444	19.4437
YLR204W	336	137	892	120.635
YHR025W	1074	875	7932	167.96
YGL239C	315	116.007	0	0
YLR339C	552	353	6	0.314925
YNL254C	1206	1007	1252	23.0359
YAL027W	786	587	649	20.485
YBR132C	1791	1592	604	7.02949
YML027W	1158	959	1044	20.1703
YMR213W	1773	1574	1273	14.9849
YAR009C	3591	3392	20174.1	110.197
YBR152W	876	677	561	15.3534
YOR045W	186	20.1432	121	111.298
YDR125C	1362	1163	379	6.03795
YDR211W	2139	1940	11061	105.639
YPL169C	1800	1601	5650	65.3864
YOL038W	765	566	7243	237.1
YLL046C	750	551	24	0.80703
YKR006C	795	596	2331	72.4646
YGL073W	2502	2303	2955	23.7735
YER028C	1185	986	1290	24.2406
YPL200W	471	272	2	0.136236
YPL282C	495	296	1.55201	0.097148
YML045W	5268	5069	20828.5	76.1318
YPL271W	189	20.9989	1682	1484.09
YDR370C	1329	1130	1918	31.4485
YDR354W	1143	944	5335	104.711
YER015W	2235	2036	527	4.79582
YPL055C	999	800	850	19.6861
YDR240C	1479	1280	1370	19.8308
YDR331W	1236	1037	2788	49.8131
YCL042W	360	161	413	47.5285
YDL237W	1173	974	4279	81.3979
YBR302C	1140	941	2870.98	56.5288
YLL029W	2250	2051	5605	50.6337
YJL163C	1668	1469	282	3.55678
YDL137W	546	347	9383.29	501.021
YBL109W	336	137	3	0.405723
YBR254C	528	329	1083	60.9905
YPL073C	486	287	0	0
YDR025W	471	272	32109.7	2187.25
YNL055C	852	653	23712	672.798
YMR033W	1404	1205	4630	71.1908
YFR029W	2037	1838	1063	10.7156
YGR092W	1719	1520	2875	35.0449
YBR040W	897	698	92	2.44209
YLR063W	1098	899	1279	26.3597
YNL147W	348	149	1542	191.747
YJL132W	2253	2054	511	4.60946
YJL222W-B	138	11.5331	0	0
YPR022C	3402	3203	3545	20.5064
YDR238C	2922	2723	18193	123.79
YIR022W	504	305	2420	147.01
YBR286W	1614	1415	44013	576.308
YER169W	2391	2192	3770	31.8662
YHR158C	3495	3296	3673	20.6473
YNL042W-B	258	60.8345	1	0.304565
YEL019C	804	605	324	9.92247
YOR029W	336	137	2	0.270482
YKL196C	603	404	5521	253.202
YKR068C	582	383	1911	92.4468
YAL059W	639	440	2924	123.127
YDR014W-A	489	290	47	3.00282
YPL114W	420	221	73	6.12013
YIL105W-A	141	11.8758	0	0
YBR168W	1242	1043	1198	21.2815
YBR226C	411	212	0	0
YDR150W	8247	8048	6140	14.1355
YIL134C-A	204	26.1481	0	0
YKL081W	1239	1040	60810	1083.36
YJL135W	318	119.005	10	1.55692
YML101C-A	318	119.005	1	0.155692
YPR119W	1476	1277	3425	49.6935
YBR006W	1494	1295	1276	18.2562
YBL011W	2280	2081	4451	39.6292
YPR118W	1236	1037	8240	147.224
YOR189W	351	152	774	94.3468
YPL238C	390	191	7	0.679039
YKR096W	3588	3389	3303	18.0579
YDL062W	426	227	1	0.0816214
YOR292C	930	731	559	14.1685
YOR015W	360	161	305	35.0997
YOR341W	4995	4796	23556	91.0023
YDL097C	1305	1106	10225	171.292
YMR287C	2910	2711	2038	13.9285
YLR082C	1179	980	955	18.0554
YER040W	2193	1994	1821	16.9206
YML056C	1575	1376	30301.7	408.018
YMR153C-A	336	137	14	1.89337
YLR223C	3258	3059	9952	60.2783
YGR277C	918	719	2107	54.2957
YPL242C	4488	4289	5146	22.2302
YML034W	2505	2306	3181.13	25.5595
YAL040C	1743	1544	2821	33.8521
YKL119C	648	449	728	30.041
YJR094C	1083	884	535	11.2132
YHL002C-A	489	290	9	0.575009
YMR277W	2199	2000	4248	39.3536
YNL310C	525	326	947	53.8223
YLR376C	729	530	325	11.3615
YJR104C	465	266	27391	1907.9
YLR180W	1149	950	22613.9	441.044
YOR064C	660	461	703	28.2543
YGL044C	891	692	1685	45.1153
YNL276C	396	197	39	3.66799
YHR113W	1473	1274	3359	48.8507
YDL188C	1134	935	3378.06	66.9401
YGL031C	468	269	44005.3	3030.97
YOL139C	642	443	19051	796.79
YBR123C	1950	1751	1797	19.0148
YDL246C	1074	875	88.334	1.87047
YHL018W	363	164	102	11.5236
YDR332W	2070	1871	1508	14.9334
YDR294C	1770	1571	6684	78.8298
YDR207C	2511	2312	2406	19.2814
YDR355C	303	104.031	0	0
YFR003C	468	269	1059	72.9413
YJR089W	2865	2666	2740	19.0423
YHR072W	2196	1997	6233	57.8294
YFR050C	801	602	7684	236.494
YJR050W	708	509	811	29.5211
YHR212C	336	137	23	3.11054
YOL066C	1776	1577	1975	23.2041
YLL006W-A	177	17.866	0	0
YGR073C	372	173	96	10.2815
YDR231C	618	419	677	29.9367
YNL302C	435	236	33824.4	2655.51
YNL030W	312	113.011	16365.4	2683.11
YMR272W-A	114	9.32945	0	0
YDR021W	1200	1001	2131	39.4439
YDR374C	921	722	19	0.487581
YPL004C	1026	827	15022	336.552
YER020W	1350	1151	2228	35.8649
YDR126W	1011	812	618	14.1014
YOR036W	867	668	1040	28.8461
YOR082C	342	143	15	1.9435
YOL097C	1299	1100	16133	271.739
YDL229W	1842	1643	147781	1666.52
YHR004C	1341	1142	1509	24.4824
YML023C	1671	1472	2367	29.7934
YNL197C	1986	1787	4051	42.0018
YCR104W	375	176	15.896	1.67342
YDR252W	450	251	194	14.3205
YJL174W	831	632	6740	197.594
YGR191W	1812	1613	8942	102.714
YDR306C	1437	1238	1451	21.7158
