reporterId	systematicName	geneSymbol	M	A	pvalue
SCAB001194	YDR180W	SCC2	0.061942055	9.8399273	0.655901
SCAB001195	YDR181C	SAS4	0.013826684	9.0917498	0.932378
SCAB001196	YDR182W	CDC1	0.01631089	10.809812	0.91304
SCAB001197	YDR183W	PLP1	-0.010760698	9.6373017	0.944265
SCAB001198	YDR184C	ATC1	0.36095977	10.792759	0.00247695
SCAB001199	YDR185C	UPS3	0.067624951	8.1504006	0.623418
SCAB001200	YDR186C	YDR186C	-0.0062358009	9.999404	0.976928
SCAB001201	YDR187C	YDR187C	-0.033274231	7.6417829	0.800858
SCAB001202	YDR188W	CCT6	0.018392043	13.331247	0.878395
SCAB001203	YDR189W	SLY1	-0.048880747	10.96434	0.685412
SCAB001204	YDR190C	RVB1	-0.080815542	11.733475	0.469814
SCAB001205	YDR191W	HST4	0.0023064674	8.8695673	0.990451
SCAB001206	YDR192C	NUP42	0.061319992	9.5824338	0.59572
SCAB001207	YDR193W	YDR193W	0.040134948	6.420086	0.855049
SCAB001208	YDR194C	MSS116	0.070980025	11.400669	0.618247
SCAB001209	YDR195W	REF2	0.12420901	9.8591853	0.203818
SCAB001210	YDR196C	CAB5	0.094600921	10.481457	0.390398
SCAB001211	YDR197W	CBS2	0.016881368	8.5642187	0.904179
SCAB001212	YDR198C	RKM2	0.092599863	10.073462	0.430534
SCAB001213	YDR199W	YDR199W	-0.018578393	6.0840963	0.909966
SCAB001214	YDR200C	VPS64	0.10945417	9.5858242	0.398228
SCAB001215	YDR201W	SPC19	0.0021480157	10.953788	0.988946
SCAB001216	YDR202C	RAV2	-0.080548549	10.148491	0.536079
SCAB001217	YDR203W	YDR203W	0.011252307	6.1778462	0.939874
SCAB001218	YDR204W	COQ4	0.011366821	9.6739847	0.954811
SCAB001219	YDR205W	MSC2	0.054667912	9.8883137	0.618247
SCAB001220	YDR206W	EBS1	0.009662481	9.9934099	0.956868
SCAB001221	YDR207C	UME6	-0.076374628	9.4101845	0.458312
SCAB001222	YDR208W	MSS4	-0.14520162	10.646435	0.153463
SCAB001223	YDR209C	YDR209C	-0.030791661	6.5623838	0.823214
SCAB001224	YDR210W	YDR210W	-0.20096742	12.399206	0.0189611
SCAB001229	YDR211W	GCD6	0.057152171	11.233953	0.69882
SCAB001230	YDR212W	TCP1	0.0033863559	12.659431	0.985849
SCAB001231	YDR213W	UPC2	-0.065904763	8.471263	0.72555
SCAB001232	YDR214W	AHA1	-0.12693334	10.372436	0.384785
SCAB001233	YDR215C	YDR215C	0.0024504992	6.1598502	0.988946
SCAB001234	YDR216W	ADR1	-0.48758094	9.5506314	5.2318e-05
SCAB001235	YDR217C	RAD9	0.13671638	10.082716	0.165497
SCAB001236	YDR218C	SPR28	-0.01912652	6.0632554	0.903085
SCAB001237	YDR219C	MFB1	-0.21148968	8.5909935	0.0147002
SCAB001238	YDR220C	YDR220C	-0.042479086	6.3715368	0.74817
SCAB001239	YDR221W	GTB1	-0.022583783	8.8127795	0.904179
SCAB001240	YDR222W	YDR222W	-0.33165754	9.5180385	0.0290737
SCAB001241	YDR223W	CRF1	-0.0061792932	9.4493007	0.96932
SCAB001242	YDR224C	HTB1	0.06250859	14.306052	0.681806
SCAB001243	YDR225W	HTA1	-0.097673223	14.469294	0.573009
SCAB001244	YDR226W	ADK1	-0.068403167	12.972985	0.575881
SCAB001245	YDR227W	SIR4	-0.021079543	10.194492	0.919122
SCAB001246	YDR228C	PCF11	-0.019755295	9.4056717	0.891017
SCAB001247	YDR229W	IVY1	0.072009732	9.4246796	0.493472
SCAB001248	YDR230W	YDR230W	0.0033431759	7.4090364	0.984009
SCAB001249	YDR231C	COX20	-0.1550761	9.4221843	0.236078
SCAB001250	YDR232W	HEM1	0.21413724	11.514663	0.0219272
SCAB001251	YDR233C	RTN1	0.11713647	13.094101	0.165306
SCAB001252	YDR234W	LYS4	-0.020717998	11.20369	0.906065
SCAB001253	YDR235W	PRP42	-0.05415711	8.9308555	0.723979
SCAB001254	YDR236C	FMN1	-0.13754305	9.5706594	0.165732
SCAB001255	YDR237W	MRPL7	-0.053691344	9.678197	0.650488
SCAB001256	YDR238C	SEC26	-0.05517453	12.122567	0.636698
SCAB001257	YDR239C	YDR239C	0.075710604	9.4674343	0.476696
SCAB001258	YDR240C	SNU56	0.028257949	9.8140634	0.848255
SCAB001259	YDR241W	BUD26	-0.16179367	6.7554068	0.56148
SCAB001260	YDR242W	AMD2	0.043050476	8.0259804	0.740768
SCAB001261	YDR243C	PRP28	0.29660424	9.0675716	0.000982411
SCAB001262	YDR244W	PEX5	0.11229979	8.9968838	0.264706
SCAB001263	YDR245W	MNN10	-0.091268546	11.011907	0.33284
SCAB001264	YDR246W	TRS23	0.14535139	10.003585	0.138346
SCAB001265	YDR247W	VHS1	0.069097194	7.9472775	0.705089
SCAB001266	YDR248C	YDR248C	0.16739647	10.275594	0.111776
SCAB001267	YDR249C	YDR249C	0.032679216	9.5368603	0.823214
SCAB001268	YDR250C	YDR250C	-0.010738896	6.3047221	0.947291
SCAB001269	YDR251W	PAM1	-0.1899008	10.277544	0.0389652
SCAB001270	YDR252W	BTT1	-0.047593369	7.6894116	0.725657
SCAB001271	YDR253C	MET32	0.13493061	7.3900981	0.284891
SCAB001272	YDR254W	CHL4	-0.18019941	9.4863567	0.0763031
SCAB001273	YDR255C	RMD5	-0.20896113	8.5512954	0.064419
SCAB001274	YDR256C	CTA1	-0.031390156	6.8838543	0.814321
SCAB001275	YDR257C	RKM4	-0.00046317945	10.741395	0.997421
SCAB001276	YDR258C	HSP78	-0.24366668	11.434473	0.326609
SCAB001277	YDR259C	YAP6	-0.18792571	9.7743451	0.644706
SCAB001278	YDR260C	SWM1	0.18857816	9.641128	0.0550147
SCAB001279	YDR261C	EXG2	-0.098139511	9.9928821	0.372174
SCAB001281	YDR261C-D	YDR261C-D	-0.10563776	15.122095	0.754751
SCAB001282	YDR261W-B	YDR261W-B	0.0056730499	9.730172	0.990825
SCAB001284	YDR262W	YDR262W	-0.085513545	10.116467	0.419345
SCAB001285	YDR263C	DIN7	0.037311931	8.0034019	0.742728
SCAB001286	YDR264C	AKR1	-0.17523052	11.133437	0.118155
SCAB001287	YDR265W	PEX10	-0.05801932	8.554696	0.539592
SCAB001288	YDR266C	YDR266C	0.16088147	10.001288	0.0703575
SCAB001289	YDR267C	CIA1	0.029148943	10.239075	0.858702
SCAB001290	YDR268W	MSW1	-0.075381674	9.5902569	0.416868
SCAB001291	YDR269C	YDR269C	0.080725874	6.2593635	0.576237
SCAB001292	YDR270W	CCC2	-0.19022338	10.227846	0.0788768
SCAB001293	YDR271C	YDR271C	-0.040902023	6.2658479	0.745088
SCAB001294	YDR272W	GLO2	0.067776372	11.175792	0.606025
SCAB001295	YDR273W	DON1	-0.033426304	8.3700023	0.795914
SCAB001296	YDR274C	YDR274C	0.024362236	6.9141625	0.835686
SCAB001297	YDR275W	BSC2	-0.11130389	10.375974	0.296827
SCAB001298	YDR276C	PMP3	0.058122507	14.002239	0.754071
SCAB001299	YDR277C	MTH1	0.33234704	8.7273826	0.0246926
SCAB001300	YDR278C	YDR278C	0.044939617	6.2229264	0.735868
SCAB001301	YDR279W	RNH202	-0.0013856525	10.556902	0.991879
SCAB001302	YDR280W	RRP45	0.077284023	11.360916	0.445235
SCAB001303	YDR281C	PHM6	-0.067104303	8.0302815	0.802219
SCAB001304	YDR282C	YDR282C	-0.10059851	8.0952229	0.29469
SCAB001305	YDR283C	GCN2	-0.18129012	10.127383	0.101345
SCAB001306	YDR284C	DPP1	-0.015312954	10.371734	0.91304
SCAB001307	YDR285W	ZIP1	0.028158916	8.2671598	0.877629
SCAB001308	YDR286C	YDR286C	0.001470799	9.8559923	0.991879
SCAB001309	YDR287W	INM2	-0.00083700588	8.8377132	0.996572
SCAB001310	YDR288W	NSE3	-0.056333675	10.032362	0.667652
SCAB001311	YDR289C	RTT103	0.13755598	9.8109705	0.398083
SCAB001312	YDR290W	YDR290W	0.042952453	6.1653492	0.75279
SCAB001313	YDR291W	HRQ1	0.018520235	9.8888187	0.899428
SCAB001314	YDR292C	SRP101	0.010650957	11.558402	0.944495
SCAB001315	YDR293C	SSD1	-0.023937033	9.7596588	0.912957
SCAB001316	YDR294C	DPL1	0.011352507	11.60773	0.946059
SCAB001317	YDR295C	HDA2	0.10367891	9.9021199	0.56562
SCAB001318	YDR296W	MHR1	-0.00031165579	9.9845246	0.998064
SCAB001319	YDR297W	SUR2	0.11482009	10.879531	0.237775
SCAB001320	YDR298C	ATP5	0.086226686	12.406807	0.602468
SCAB001321	YDR299W	BFR2	0.15489424	11.52773	0.306012
SCAB001322	YDR300C	PRO1	0.030350205	11.171811	0.857896
SCAB001323	YDR301W	CFT1	0.010736879	9.9726833	0.946816
SCAB001324	YDR302W	GPI11	-0.15996304	11.210892	0.176092
SCAB001325	YDR303C	RSC3	0.030773941	11.067498	0.813971
SCAB001326	YDR304C	CPR5	0.1822092	13.075322	0.0625186
SCAB001327	YDR305C	HNT2	0.020939504	9.9911013	0.891441
SCAB001328	YDR306C	YDR306C	-0.10149288	9.8217	0.369332
SCAB001329	YDR307W	YDR307W	-0.011096495	9.9040257	0.954811
SCAB001330	YDR308C	SRB7	0.036524433	9.9511574	0.791449
SCAB001331	YDR309C	GIC2	-0.19963473	9.6203165	0.0188774
SCAB001332	YDR310C	SUM1	-0.14885984	10.176017	0.131164
SCAB001333	YDR311W	TFB1	0.072599766	10.012767	0.486091
SCAB001334	YDR312W	SSF2	0.030067645	10.356414	0.868485
SCAB001335	YDR313C	PIB1	-0.01838258	9.6771398	0.9026
SCAB001336	YDR314C	RAD34	0.021749763	7.4725619	0.912696
SCAB001337	YDR315C	IPK1	-0.089781582	8.8527656	0.415865
SCAB001338	YDR316W	OMS1	-0.028019129	9.9596441	0.867141
SCAB001340	YPR158C-D	YPR158C-D	-0.22954642	15.246667	0.469107
SCAB001341	YDR317W	HIM1	0.094668476	7.4289055	0.316225
SCAB001342	YDR318W	MCM21	0.010464774	8.4973369	0.941487
SCAB001343	YDR319C	YFT2	-0.10001854	9.6174765	0.282203
SCAB001344	YDR320C	SWA2	-0.039397846	10.796579	0.746799
SCAB001345	YDR320C-A	DAD4	0.06587557	12.320181	0.704763
SCAB001346	YDR321W	ASP1	-0.11418826	12.239639	0.286477
SCAB001347	YDR322C-A	TIM11	-0.12210658	12.026918	0.425084
SCAB001348	YDR322W	MRPL35	0.049993138	11.102833	0.655901
SCAB001349	YDR323C	PEP7	-0.027797026	8.8815316	0.892217
SCAB001350	YDR324C	UTP4	0.023226959	11.448348	0.919122
SCAB001351	YDR325W	YCG1	0.094992695	9.8279776	0.442843
SCAB001352	YDR326C	YSP2	-0.0099498751	10.92467	0.961659
SCAB001353	YDR327W	YDR327W	-0.0081554798	6.6488665	0.965791
SCAB001354	YDR328C	SKP1	-0.023746358	11.322278	0.87344
SCAB001355	YDR329C	PEX3	-0.034149976	9.6653873	0.766162
SCAB001356	YDR330W	UBX5	-0.023441329	9.5014006	0.857952
SCAB001357	YDR331W	GPI8	-0.029851672	10.190166	0.812349
SCAB001358	YDR332W	IRC3	0.1934059	8.6342025	0.187525
SCAB001359	YDR333C	YDR333C	-0.040280284	10.651689	0.810104
SCAB001360	YDR334W	SWR1	0.064689744	10.952381	0.616631
SCAB001361	YDR335W	MSN5	-0.043018534	11.042337	0.692982
SCAB001362	YDR336W	YDR336W	-0.012335693	9.6908465	0.931587
SCAB001363	YDR337W	MRPS28	0.0093185044	10.345222	0.96932
SCAB001364	YDR338C	YDR338C	-0.0049670837	9.120037	0.979308
SCAB001365	YDR339C	FCF1	0.15969376	11.445267	0.22039
SCAB001366	YDR340W	YDR340W	0.070375588	6.0771828	0.600589
SCAB001367	YDR341C	YDR341C	0.046002047	13.502218	0.671703
SCAB001368	YDR343C	HXT6	0.32100447	13.675714	0.0212614
SCAB001370	YDR344C	YDR344C	0.099241334	6.3891721	0.43474
SCAB001372	YDR346C	SVF1	-0.081287097	13.083437	0.51052
SCAB001373	YDR347W	MRP1	0.18946404	10.874129	0.0354838
SCAB001374	YDR348C	YDR348C	0.016995436	10.827144	0.898915
SCAB001375	YDR349C	YPS7	0.048724443	11.093917	0.682681
SCAB001376	YDR350C	ATP22	-0.0031485083	9.7376223	0.985849
SCAB001377	YDR351W	SBE2	-0.073274861	10.3051	0.602468
SCAB001378	YDR352W	YDR352W	0.11432704	10.856556	0.276994
SCAB001379	YDR353W	TRR1	-0.043515065	12.597994	0.71663
SCAB001380	YDR354W	TRP4	0.015725916	10.692988	0.958255
SCAB001381	YDR355C	YDR355C	0.011667378	6.5223943	0.939874
SCAB001382	YDR356W	SPC110	0.13494375	8.972256	0.349104
SCAB001383	YDR357C	YDR357C	-0.073364417	10.558695	0.675353
SCAB001384	YDR358W	GGA1	-0.33878855	8.8506532	0.0171715
SCAB001385	YDR359C	EAF1	0.065172465	9.3248351	0.673951
SCAB001386	YDR360W	OPI7	-0.0055737853	6.1972206	0.978345
SCAB001387	YDR361C	BCP1	-0.06676126	11.650036	0.617951
SCAB001388	YDR362C	TFC6	0.047915241	10.124066	0.69882
SCAB001389	YDR363W	ESC2	0.099995339	8.94639	0.438071
SCAB001390	YDR363W-A	SEM1	0.16055882	12.683285	0.153599
SCAB001391	YDR364C	CDC40	0.11692363	10.96171	0.224034
SCAB001392	YDR365C	ESF1	0.085533432	11.855178	0.629976
SCAB001395	YDR366C	YDR366C	0.115566	7.3454819	0.345264
SCAB001396	YDR367W	KEI1	0.084921461	11.423167	0.408081
SCAB001397	YDR368W	YPR1	-0.017244758	12.147447	0.916515
SCAB001398	YDR369C	XRS2	-0.024956842	10.161421	0.86577
SCAB001399	YDR370C	YDR370C	0.11482009	10.02861	0.258319
SCAB001400	YDR371W	CTS2	-0.058623209	9.3641164	0.607103
SCAB001401	YDR372C	VPS74	-0.10679313	11.986467	0.44384
SCAB001402	YDR373W	FRQ1	-0.059700922	12.379092	0.678255
SCAB001403	YDR374C	YDR374C	-0.045197699	6.7045363	0.730959
SCAB001404	YDR375C	BCS1	-0.0040799344	9.8237889	0.982759
SCAB001405	YDR376W	ARH1	-0.10949727	10.321637	0.272644
SCAB001406	YDR377W	ATP17	-0.00016736233	12.298586	0.999516
SCAB001407	YDR378C	LSM6	0.12005992	12.274392	0.241728
SCAB001408	YDR379C-A	YDR379C-A	-0.031233874	11.159383	0.895788
SCAB001409	YDR379W	RGA2	-0.047517326	9.6913278	0.7444
SCAB001410	YDR380W	ARO10	-0.013060507	6.5315096	0.954811
SCAB001411	YDR381C-A	YDR381C-A	0.028116471	11.356152	0.91304
SCAB001412	YDR381W	YRA1	-0.095541336	13.078844	0.425407
SCAB001413	YDR382W	RPP2B	-0.037941151	15.147331	0.924894
SCAB001414	YDR383C	NKP1	0.03022306	9.3046164	0.869267
SCAB001415	YDR384C	ATO3	0.030095904	12.03296	0.879266
SCAB001416	YDR385W	EFT2	0.15824653	14.899893	0.535523
SCAB001417	YDR386W	MUS81	-0.045763481	9.316471	0.645308
SCAB001418	YDR387C	YDR387C	-0.16253949	8.6646047	0.040352
SCAB001419	YDR388W	RVS167	-0.12561063	11.658872	0.258413
SCAB001420	YDR389W	SAC7	-0.13064814	9.4770541	0.302736
SCAB001421	YDR390C	UBA2	0.082893301	10.870827	0.55361
SCAB001422	YDR391C	YDR391C	0.093113913	9.5048719	0.45627
SCAB001423	YDR392W	SPT3	0.17911609	9.4929696	0.0725299
SCAB001424	YDR393W	SHE9	0.081257809	9.5072854	0.451245
SCAB001425	YDR394W	RPT3	0.068657054	11.330256	0.535179
SCAB001426	YDR395W	SXM1	-0.11976587	11.82932	0.289857
SCAB001427	YDR396W	YDR396W	0.0059173248	6.4926942	0.981315
SCAB001428	YDR397C	NCB2	0.09043343	11.9796	0.451813
SCAB001429	YDR398W	UTP5	0.2426086	11.773851	0.056064
SCAB001430	YDR399W	HPT1	0.37569006	12.588888	0.00232349
SCAB001431	YDR400W	URH1	-0.066394127	11.245273	0.64257
SCAB001432	YDR401W	YDR401W	-0.032157062	6.6383348	0.824349
SCAB001433	YDR402C	DIT2	0.067005334	6.4770454	0.59572
SCAB001434	YDR403W	DIT1	0.18302274	7.6058719	0.0832638
SCAB001435	YDR404C	RPB7	0.25614112	11.982619	0.0190503
SCAB001436	YDR405W	MRP20	0.10587918	9.9788939	0.391349
SCAB001437	YDR406W	PDR15	-0.4052107	10.772854	0.0528523
SCAB001438	YDR407C	TRS120	0.098486934	10.781276	0.467701
SCAB001439	YDR408C	ADE8	-0.11810989	9.7960944	0.345264
SCAB001440	YDR409W	SIZ1	0.01311204	8.7848314	0.933507
SCAB001441	YDR410C	STE14	-0.01914114	10.926194	0.886385
SCAB001442	YDR411C	DFM1	-0.19512039	10.756985	0.021101
SCAB001443	YDR412W	RRP17	0.016182501	11.208675	0.928282
SCAB001444	YDR413C	YDR413C	0.015254911	7.7544607	0.922419
SCAB001445	YDR414C	ERD1	-0.054591561	10.096074	0.703524
SCAB001446	YDR415C	YDR415C	0.023964991	10.072641	0.858702
SCAB001447	YDR416W	SYF1	-0.075992876	9.1334093	0.490803
SCAB001448	YDR417C	YDR417C	-0.035518561	7.1398271	0.812349
SCAB001449	YDR418W	RPL12B	-0.128467	15.049638	0.727441
SCAB001450	YDR419W	RAD30	0.045596738	8.7928371	0.704763
SCAB001451	YDR420W	HKR1	0.15422025	9.9232066	0.320484
SCAB001452	YDR421W	ARO80	-0.093077088	8.3934028	0.430534
SCAB001453	YDR422C	SIP1	0.11741578	9.7156764	0.385874
SCAB001454	YDR423C	CAD1	0.080261976	9.2715291	0.519008
SCAB001455	YDR424C	DYN2	-0.051952416	11.469333	0.740768
SCAB001456	YDR425W	SNX41	0.03470874	8.9517497	0.854821
SCAB001457	YDR426C	YDR426C	0.15568448	6.8135788	0.141434
SCAB001458	YDR427W	RPN9	0.1723467	12.049467	0.138346
SCAB001459	YDR428C	BNA7	0.025680873	10.360862	0.852117
SCAB001460	YDR429C	TIF35	0.046742488	13.926901	0.74355
SCAB001461	YDR430C	CYM1	0.092017954	9.9463122	0.422542
SCAB001462	YDR431W	YDR431W	0.090108184	6.1249656	0.708335
SCAB001463	YDR432W	NPL3	-0.10765094	11.81377	0.465265
SCAB001464	YDR433W	YDR433W	0.12167856	12.509923	0.279112
SCAB001465	YDR434W	GPI17	0.040177041	10.323155	0.746799
SCAB001466	YDR435C	PPM1	-0.031980048	9.4350318	0.748783
SCAB001467	YDR436W	PPZ2	-0.0076144054	9.1343875	0.964975
SCAB001468	YDR437W	GPI19	-0.065651083	7.6899295	0.64931
SCAB001469	YDR438W	THI74	0.035426845	8.0396236	0.746799
SCAB001470	YDR439W	LRS4	0.10182486	8.9144587	0.224034
SCAB001471	YDR440W	DOT1	-0.041524029	9.5854161	0.681806
SCAB001472	YDR441C	APT2	0.27522165	9.8111412	0.0034804
SCAB001473	YDR442W	YDR442W	0.0059173248	6.0717618	0.97086
SCAB001474	YDR443C	SSN2	-0.073728773	8.7473341	0.464096
SCAB001475	YDR444W	YDR444W	-0.0018261645	9.1597655	0.988946
SCAB001476	YDR445C	YDR445C	-0.01533191	6.6358366	0.929426
SCAB001477	YDR446W	ECM11	0.010407482	6.2135307	0.956697
SCAB001478	YDR447C	RPS17B	0.025695045	15.092537	0.952808
SCAB001479	YDR448W	ADA2	0.13644078	8.1209106	0.304635
SCAB001480	YDR449C	UTP6	0.17767546	11.709103	0.149831
SCAB001481	YDR450W	RPS18A	0.025553316	14.817086	0.938877
SCAB001482	YDR451C	YHP1	-0.15192134	9.1183972	0.196681
SCAB001483	YDR452W	PPN1	-0.088173453	10.912032	0.499278
SCAB001484	YDR453C	TSA2	0.046113836	9.1077238	0.754071
SCAB001485	YDR454C	GUK1	0.041032662	12.572353	0.931587
SCAB001486	YDR455C	YDR455C	0.081762283	6.6560018	0.433221
SCAB001487	YDR456W	NHX1	-0.032980466	10.777053	0.822944
SCAB001488	YDR457W	TOM1	0.064248257	10.135724	0.718721
SCAB001489	YDR458C	HEH2	-0.10329725	9.8300606	0.486091
SCAB001490	YDR459C	PFA5	0.013483699	8.4455477	0.910973
SCAB001491	YDR460W	TFB3	-0.0049424735	9.4261352	0.972751
SCAB001492	YDR461W	MFA1	0.087218411	6.9664488	0.44948
SCAB001493	YDR462W	MRPL28	-0.042107683	9.5703687	0.749523
SCAB001494	YDR463W	STP1	0.11756207	10.628538	0.345264
SCAB001495	YDR464W	SPP41	-0.048465916	9.3632554	0.703745
SCAB001496	YDR465C	RMT2	0.18695687	10.942938	0.12276
SCAB001497	YDR466W	PKH3	-0.039741859	8.9000866	0.756462
SCAB001498	YDR467C	YDR467C	0.012339826	7.4116488	0.934737
SCAB001499	YDR468C	TLG1	-0.091523696	10.270161	0.511266
SCAB001500	YDR469W	SDC1	-0.06627026	9.5937896	0.638753
SCAB001501	YDR470C	UGO1	-0.014203775	9.0553309	0.935568
SCAB001502	YDR471W	RPL27B	0.026969986	14.616132	0.901976
SCAB001503	YDR472W	TRS31	-0.023312298	9.7359477	0.869512
SCAB001504	YDR473C	PRP3	0.017608399	9.5944586	0.91304
SCAB001505	YDR475C	JIP4	-0.078403717	9.543519	0.577552
SCAB001507	YDR476C	YDR476C	0.11193939	9.6869625	0.342135
SCAB001508	YDR477W	SNF1	-0.027279411	9.8804704	0.839051
SCAB001509	YDR478W	SNM1	0.052861016	9.853693	0.74403
SCAB001510	YDR479C	PEX29	-0.04793785	9.3421089	0.712126
SCAB001511	YDR480W	DIG2	-0.0035201388	8.854653	0.986705
SCAB001512	YDR481C	PHO8	0.095775924	9.0661796	0.410661
SCAB001513	YDR482C	CWC21	0.020939504	8.7847832	0.880222
SCAB001514	YDR483W	KRE2	-0.093427987	11.975795	0.378215
SCAB001515	YDR484W	VPS52	0.062909175	8.2727319	0.606213
SCAB001516	YDR485C	VPS72	-0.0012889023	9.300724	0.991645
SCAB001517	YDR486C	VPS60	-0.07271943	10.599273	0.523917
SCAB001518	YDR487C	RIB3	-0.045166438	11.805237	0.706505
SCAB001519	YDR488C	PAC11	-0.068270051	7.5894822	0.803348
SCAB001520	YDR489W	SLD5	-0.046524659	8.7040612	0.681806
SCAB001521	YDR490C	PKH1	-0.3567755	9.8017335	0.258413
SCAB001522	YDR491C	YDR491C	-0.011135749	6.0637731	0.960857
SCAB001523	YDR492W	IZH1	0.18285753	10.608281	0.193353
SCAB001524	YDR493W	AIM8	0.011080518	9.2033558	0.949453
SCAB001525	YDR494W	RSM28	-0.0045299534	6.3234897	0.982759
SCAB001526	YDR495C	VPS3	0.049059152	8.5284353	0.712126
SCAB001527	YDR496C	PUF6	0.19909751	11.293	0.171758
SCAB001528	YDR497C	ITR1	0.0052562501	13.162546	0.979718
SCAB001529	YDR498C	SEC20	0.020882627	8.7542456	0.878218
SCAB001530	YDR499W	LCD1	0.021422871	8.3713258	0.892515
SCAB001531	YDR500C	RPL37B	0.064910436	14.046433	0.72714
SCAB001532	YDR501W	PLM2	-0.058893689	8.022339	0.649249
SCAB001533	YDR502C	SAM2	0.14047765	12.549903	0.365663
SCAB001534	YDR503C	LPP1	-0.16184854	9.1591853	0.144758
SCAB001535	YDR504C	SPG3	-0.24329435	10.215737	0.0541368
SCAB001536	YDR505C	PSP1	-0.11404149	10.313082	0.457201
SCAB001537	YDR506C	YDR506C	0.042840419	8.4521585	0.692982
SCAB001538	YDR507C	GIN4	0.018064389	9.7777842	0.930839
SCAB001539	YDR508C	GNP1	-0.032270658	12.164371	0.832526
SCAB001540	YDR509W	YDR509W	0.0034727121	6.1035606	0.98405
SCAB001541	YDR510W	SMT3	0.0020183605	11.168278	0.990451
SCAB001542	YDR511W	ACN9	0.10573171	9.5888107	0.441713
SCAB001543	YDR512C	EMI1	-0.081900806	6.6155708	0.464096
SCAB001544	YDR513W	GRX2	-0.16930171	10.953814	0.144758
SCAB001545	YDR514C	YDR514C	0.1194757	9.6725142	0.283197
SCAB001546	YDR515W	SLF1	0.051149328	9.3860509	0.716484
SCAB001547	YDR516C	EMI2	0.058842905	9.9413282	0.835686
SCAB001548	YDR517W	GRH1	-0.13902449	10.518204	0.129664
SCAB001549	YDR518W	EUG1	-0.14510589	10.202839	0.164585
SCAB001550	YDR519W	FPR2	-0.036150084	11.460673	0.811084
SCAB001551	YDR520C	URC2	0.020768865	8.8862217	0.88122
SCAB001552	YDR521W	YDR521W	-0.0052638867	6.4261994	0.982446
SCAB001553	YDR522C	SPS2	0.063765227	6.0938771	0.753345
SCAB001554	YDR523C	SPS1	0.077407088	6.7763706	0.617229
SCAB001555	YDR524C	AGE1	0.058995251	9.6047445	0.661749
SCAB001556	YDR525W	API2	-0.036329091	6.2984385	0.825032
SCAB001557	YDR525W-A	SNA2	-0.13091983	10.700956	0.284614
SCAB001558	YDR526C	YDR526C	0.00080768309	6.3115509	0.996662
SCAB001559	YDR527W	RBA50	0.19435186	11.173248	0.0763031
SCAB001560	YDR528W	HLR1	-0.16107243	9.0494658	0.155375
SCAB001561	YDR529C	QCR7	0.10477947	12.370108	0.531368
SCAB001562	YDR530C	APA2	0.0038036962	8.9463011	0.983943
SCAB001563	YDR531W	CAB1	-0.025658654	11.434069	0.852777
SCAB001564	YDR532C	YDR532C	-0.00027125217	9.9363705	0.998501
SCAB001565	YDR533C	HSP31	0.0075973903	10.108361	0.982759
SCAB001566	YDR534C	FIT1	-0.14358314	7.6899396	0.119395
SCAB001567	YDR535C	YDR535C	-0.013651689	6.318669	0.960668
SCAB001568	YDR536W	STL1	-0.021663769	6.8388763	0.873616
SCAB001569	YDR537C	YDR537C	0.028427705	6.0783939	0.840213
SCAB001570	YDR538W	PAD1	-0.19557631	9.3722281	0.0442906
SCAB001571	YDR539W	YDR539W	-0.078170676	6.737417	0.456975
SCAB001572	YDR540C	IRC4	0.14396803	7.8554678	0.15062
SCAB001573	YDR541C	YDR541C	-0.17881554	8.695223	0.0832638
SCAB001574	YJL223C	PAU1	-0.15821845	8.7293595	0.0931094
SCAB001575	YDR543C	YDR543C	0.17132214	7.1532872	0.249309
SCAB001576	YDR544C	YDR544C	0.025439922	6.8295799	0.867654
SCAB001578	YEL001C	IRC22	0.20932859	12.152452	0.0434646
SCAB001579	YEL002C	WBP1	0.11859894	12.241478	0.164585
SCAB001580	YEL003W	GIM4	-0.029189038	12.104356	0.892217
SCAB001581	YEL004W	YEA4	0.022531161	9.1116026	0.883356
SCAB001582	YEL005C	VAB2	0.043400504	9.3595122	0.767747
SCAB001583	YEL006W	YEA6	-0.13854639	9.7354555	0.138346
SCAB001584	YEL007W	YEL007W	0.024631733	11.784833	0.929617
SCAB001585	YEL008W	YEL008W	0.08114871	7.0304451	0.475789
SCAB001586	YEL009C	GCN4	0.089348992	13.221229	0.501675
SCAB001587	YEL010W	YEL010W	-0.0026382146	6.062823	0.988946
SCAB001588	YEL011W	GLC3	-0.44847512	8.7384838	0.000866047
SCAB001589	YEL012W	UBC8	-0.21782799	9.4648531	0.44121
SCAB001590	YEL013W	VAC8	-0.22508267	11.202483	0.143092
SCAB001591	YEL014C	YEL014C	0.017665406	6.1846801	0.895955
SCAB001592	YEL015W	EDC3	-0.15285133	10.797065	0.123813
SCAB001593	YEL016C	NPP2	-0.16987126	8.6966366	0.040352
SCAB001594	YEL017C-A	PMP2	-0.20218847	14.689337	0.420462
SCAB001595	YEL017W	GTT3	0.00064906674	10.713299	0.996572
SCAB001596	YEL018W	EAF5	0.10351778	9.9905021	0.374192
SCAB001597	YEL019C	MMS21	0.1903873	7.4217373	0.0303983
SCAB001598	YEL020C	YEL020C	0.15444063	8.564561	0.0528472
SCAB001599	YEL020W-A	TIM9	0.23980128	10.374522	0.0336546
SCAB001600	YEL021W	URA3	0.038759242	6.1285967	0.818595
